,ID,TMC,Severity,Start_Time,End_Time,City,County,State,Zipcode,Country,Temperature(F),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Sunrise_Sunset,Stop,Traffic_Signal,Weekday,Month,Day,Year,Season
11350,A-920820,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85016,US,50.0,10.0,5.0,0.0,Fair,Day,False,False,Tuesday,1,28,2020,Winter
11351,A-920821,201,2,2020-01-28,2020-01-28,Mesa,Maricopa,AZ,85206,US,53.0,10.0,0.0,0.0,Fair,Day,False,False,Tuesday,1,28,2020,Winter
11352,A-920822,201,2,2020-01-28,2020-01-28,Tempe,Maricopa,AZ,85282,US,53.0,10.0,0.0,0.0,Fair,Day,True,True,Tuesday,1,28,2020,Winter
11353,A-920823,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85053,US,55.0,10.0,3.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11355,A-920825,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85003,US,53.0,10.0,0.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11356,A-920826,201,2,2020-01-28,2020-01-28,Laveen,Maricopa,AZ,85339,US,53.0,10.0,0.0,0.0,Fair,Day,False,False,Tuesday,1,28,2020,Winter
11357,A-920827,201,2,2020-01-28,2020-01-28,Tempe,Maricopa,AZ,85281,US,53.0,10.0,0.0,0.0,Fair,Day,False,False,Tuesday,1,28,2020,Winter
11358,A-920828,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85016,US,53.0,10.0,0.0,0.0,Fair,Day,False,False,Tuesday,1,28,2020,Winter
11361,A-920831,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85016,US,53.0,10.0,0.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11362,A-920832,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85013,US,53.0,10.0,0.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11363,A-920833,201,2,2020-01-28,2020-01-28,Tempe,Maricopa,AZ,85281,US,53.0,10.0,0.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11366,A-920836,201,3,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85006,US,63.0,10.0,7.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11367,A-920837,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85020,US,62.0,10.0,6.0,0.0,Fair,Day,False,False,Tuesday,1,28,2020,Winter
11368,A-920838,201,3,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85003,US,68.0,10.0,5.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11369,A-920839,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85014,US,70.0,10.0,6.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11372,A-920842,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85004,US,70.0,10.0,6.0,0.0,Fair,Day,False,False,Tuesday,1,28,2020,Winter
11374,A-920844,201,2,2020-01-28,2020-01-28,Scottsdale,Maricopa,AZ,85260,US,67.0,10.0,5.0,0.0,Fair,Day,False,False,Tuesday,1,28,2020,Winter
11375,A-920845,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85035,US,68.0,10.0,6.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11376,A-920846,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85050,US,66.0,10.0,8.0,0.0,Fair,Day,False,False,Tuesday,1,28,2020,Winter
11377,A-920847,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85013,US,69.0,10.0,6.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11378,A-920848,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85027,US,66.0,10.0,8.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11379,A-920849,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85014,US,69.0,10.0,6.0,0.0,Fair,Day,False,False,Tuesday,1,28,2020,Winter
11380,A-920850,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85053,US,66.0,10.0,8.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11382,A-920852,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85043,US,68.0,10.0,6.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11383,A-920853,201,2,2020-01-28,2020-01-28,Scottsdale,Maricopa,AZ,85254,US,67.0,10.0,5.0,0.0,Fair,Day,False,True,Tuesday,1,28,2020,Winter
11384,A-920854,201,2,2020-01-28,2020-01-28,Phoenix,Maricopa,AZ,85017,US,68.0,10.0,9.0,0.0,Partly Cloudy,Day,False,True,Tuesday,1,28,2020,Winter
11385,A-920855,201,2,2020-01-28,2020-01-28,Sun City,Maricopa,AZ,85351,US,65.0,10.0,6.0,0.0,Partly Cloudy,Day,False,True,Tuesday,1,28,2020,Winter
11386,A-922926,201,2,2020-01-29,2020-01-29,Buckeye,Maricopa,AZ,85396,US,39.0,8.0,5.0,0.0,Fair,Day,False,False,Wednesday,1,29,2020,Winter
11387,A-922927,201,2,2020-01-29,2020-01-29,Goodyear,Maricopa,AZ,85395,US,51.0,10.0,5.0,0.0,Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11388,A-922928,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85021,US,47.0,10.0,6.0,0.0,Partly Cloudy,Night,False,False,Wednesday,1,29,2020,Winter
11389,A-922929,201,3,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85021,US,47.0,10.0,6.0,0.0,Partly Cloudy,Night,False,False,Wednesday,1,29,2020,Winter
11390,A-922930,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85015,US,50.0,10.0,3.0,0.0,Partly Cloudy,Night,False,True,Wednesday,1,29,2020,Winter
11391,A-922931,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85027,US,47.0,10.0,6.0,0.0,Partly Cloudy,Night,False,False,Wednesday,1,29,2020,Winter
11392,A-922932,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85050,US,48.0,10.0,0.0,0.0,Partly Cloudy,Night,False,False,Wednesday,1,29,2020,Winter
11394,A-922934,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85032,US,45.0,10.0,0.0,0.0,Partly Cloudy,Night,True,False,Wednesday,1,29,2020,Winter
11396,A-922936,201,2,2020-01-29,2020-01-29,Mesa,Maricopa,AZ,85204,US,48.0,10.0,8.0,0.0,Partly Cloudy,Night,False,False,Wednesday,1,29,2020,Winter
11397,A-922937,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85023,US,48.0,10.0,10.0,0.0,Partly Cloudy,Night,False,True,Wednesday,1,29,2020,Winter
11399,A-922939,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85050,US,48.0,10.0,10.0,0.0,Partly Cloudy,Night,False,False,Wednesday,1,29,2020,Winter
11402,A-922942,201,2,2020-01-29,2020-01-29,Peoria,Maricopa,AZ,85345,US,44.0,10.0,0.0,0.0,Partly Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11404,A-922944,201,2,2020-01-29,2020-01-29,Tempe,Maricopa,AZ,85282,US,48.0,10.0,3.0,0.0,Partly Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11405,A-922945,201,2,2020-01-29,2020-01-29,Glendale,Maricopa,AZ,85308,US,46.0,10.0,5.0,0.0,Partly Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11406,A-922946,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85041,US,48.0,10.0,3.0,0.0,Partly Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11407,A-922947,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85040,US,52.0,10.0,7.0,0.0,Partly Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11408,A-922948,201,3,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85021,US,50.0,10.0,5.0,0.0,Partly Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11409,A-922949,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85041,US,52.0,10.0,7.0,0.0,Partly Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11410,A-922950,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85043,US,51.0,10.0,5.0,0.0,Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11411,A-922951,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85004,US,52.0,10.0,7.0,0.0,Partly Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11412,A-922952,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85009,US,52.0,10.0,7.0,0.0,Partly Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11413,A-922953,201,2,2020-01-29,2020-01-29,Mesa,Maricopa,AZ,85204,US,52.0,10.0,7.0,0.0,Partly Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11414,A-922954,201,2,2020-01-29,2020-01-29,Glendale,Maricopa,AZ,85302,US,51.0,10.0,5.0,0.0,Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11415,A-922955,201,2,2020-01-29,2020-01-29,Scottsdale,Maricopa,AZ,85260,US,48.0,10.0,5.0,0.0,Partly Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11416,A-922956,201,2,2020-01-29,2020-01-29,Tempe,Maricopa,AZ,85284,US,52.0,10.0,7.0,0.0,Partly Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11420,A-922960,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85014,US,52.0,10.0,7.0,0.0,Partly Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11421,A-922961,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85027,US,53.0,10.0,6.0,0.0,Partly Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11422,A-922962,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85004,US,54.0,10.0,7.0,0.0,Mostly Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11423,A-922963,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85027,US,53.0,10.0,6.0,0.0,Partly Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11430,A-922970,201,2,2020-01-29,2020-01-29,Scottsdale,Maricopa,AZ,85255,US,63.0,10.0,5.0,0.0,Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11431,A-922971,201,2,2020-01-29,2020-01-29,Glendale,Maricopa,AZ,85308,US,63.0,10.0,5.0,0.0,Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11432,A-922972,201,2,2020-01-29,2020-01-29,Scottsdale,Maricopa,AZ,85255,US,63.0,10.0,3.0,0.0,Mostly Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11434,A-922974,201,2,2020-01-29,2020-01-29,Peoria,Maricopa,AZ,85345,US,64.0,10.0,0.0,0.0,Mostly Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11435,A-922975,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85050,US,63.0,10.0,6.0,0.0,Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11436,A-922976,201,3,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85021,US,63.0,10.0,6.0,0.0,Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11437,A-922977,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85020,US,63.0,10.0,3.0,0.0,Mostly Cloudy,Day,True,False,Wednesday,1,29,2020,Winter
11438,A-922978,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85054,US,63.0,10.0,3.0,0.0,Mostly Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11439,A-922979,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85009,US,65.0,10.0,10.0,0.0,Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11440,A-922980,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85017,US,65.0,10.0,10.0,0.0,Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11441,A-922981,201,2,2020-01-29,2020-01-29,Glendale,Maricopa,AZ,85306,US,63.0,10.0,6.0,0.0,Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11442,A-922982,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85043,US,64.0,10.0,0.0,0.0,Mostly Cloudy,Day,False,False,Wednesday,1,29,2020,Winter
11444,A-922984,201,3,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85017,US,63.0,10.0,6.0,0.0,Mostly Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11445,A-922985,201,2,2020-01-29,2020-01-29,Tempe,Maricopa,AZ,85282,US,63.0,10.0,6.0,0.0,Mostly Cloudy,Day,False,True,Wednesday,1,29,2020,Winter
11446,A-922986,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85037,US,57.0,10.0,6.0,0.0,Fair,Night,False,False,Wednesday,1,29,2020,Winter
11447,A-922987,201,2,2020-01-29,2020-01-29,Scottsdale,Maricopa,AZ,85256,US,60.0,10.0,0.0,0.0,Fair,Night,False,False,Wednesday,1,29,2020,Winter
11454,A-922994,201,2,2020-01-29,2020-01-29,Phoenix,Maricopa,AZ,85040,US,55.0,10.0,6.0,0.0,Fair,Night,False,True,Wednesday,1,29,2020,Winter
11456,A-924871,201,2,2020-01-30,2020-01-30,Litchfield Park,Maricopa,AZ,85340,US,57.0,10.0,8.0,0.0,Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11457,A-924872,201,2,2020-01-30,2020-01-30,Goodyear,Maricopa,AZ,85395,US,57.0,10.0,8.0,0.0,Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11458,A-924873,201,2,2020-01-30,2020-01-30,Surprise,Maricopa,AZ,85374,US,69.0,10.0,9.0,0.0,Partly Cloudy,Day,False,True,Thursday,1,30,2020,Winter
11460,A-924876,201,3,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85043,US,47.0,10.0,8.0,0.0,Fair,Night,False,False,Thursday,1,30,2020,Winter
11461,A-924877,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85009,US,49.0,10.0,5.0,0.0,Fair,Night,False,True,Thursday,1,30,2020,Winter
11463,A-924879,201,2,2020-01-30,2020-01-30,Scottsdale,Maricopa,AZ,85254,US,52.0,10.0,6.0,0.0,Fair,Night,False,True,Thursday,1,30,2020,Winter
11464,A-924880,201,2,2020-01-30,2020-01-30,Glendale,Maricopa,AZ,85301,US,47.0,10.0,10.0,0.0,Fair,Night,False,True,Thursday,1,30,2020,Winter
11465,A-924881,201,2,2020-01-30,2020-01-30,Mesa,Maricopa,AZ,85201,US,48.0,10.0,5.0,0.0,Fair,Night,False,False,Thursday,1,30,2020,Winter
11466,A-924882,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85017,US,48.0,10.0,5.0,0.0,Fair,Night,False,True,Thursday,1,30,2020,Winter
11467,A-924883,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85022,US,46.0,10.0,0.0,0.0,Fair,Night,False,True,Thursday,1,30,2020,Winter
11468,A-924884,201,2,2020-01-30,2020-01-30,Glendale,Maricopa,AZ,85305,US,47.0,10.0,10.0,0.0,Fair,Night,False,False,Thursday,1,30,2020,Winter
11469,A-924885,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85037,US,46.0,10.0,9.0,0.0,Fair,Day,False,True,Thursday,1,30,2020,Winter
11477,A-924893,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85009,US,45.0,10.0,6.0,0.0,Fair,Day,True,False,Thursday,1,30,2020,Winter
11478,A-924894,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85009,US,45.0,10.0,6.0,0.0,Fair,Day,False,False,Thursday,1,30,2020,Winter
11479,A-924895,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85031,US,46.0,10.0,9.0,0.0,Fair,Day,True,False,Thursday,1,30,2020,Winter
11481,A-924897,201,2,2020-01-30,2020-01-30,Avondale,Maricopa,AZ,85392,US,46.0,10.0,9.0,0.0,Fair,Day,False,True,Thursday,1,30,2020,Winter
11483,A-924899,201,2,2020-01-30,2020-01-30,Tempe,Maricopa,AZ,85281,US,45.0,10.0,6.0,0.0,Fair,Day,False,False,Thursday,1,30,2020,Winter
11487,A-924903,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85006,US,51.0,10.0,5.0,0.0,Mostly Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11488,A-924904,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85008,US,51.0,10.0,5.0,0.0,Mostly Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11490,A-924906,201,2,2020-01-30,2020-01-30,Tempe,Maricopa,AZ,85281,US,51.0,10.0,5.0,0.0,Mostly Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11491,A-924907,201,2,2020-01-30,2020-01-30,Scottsdale,Maricopa,AZ,85260,US,50.0,10.0,3.0,0.0,Partly Cloudy,Day,False,True,Thursday,1,30,2020,Winter
11492,A-924908,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85022,US,51.0,10.0,3.0,0.0,Partly Cloudy,Day,False,True,Thursday,1,30,2020,Winter
11493,A-924909,241,2,2020-01-30,2020-01-30,Scottsdale,Maricopa,AZ,85255,US,54.0,10.0,5.0,0.0,Mostly Cloudy,Day,False,True,Thursday,1,30,2020,Winter
11494,A-924910,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85015,US,56.0,10.0,0.0,0.0,Mostly Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11498,A-924914,241,3,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85043,US,69.0,10.0,8.0,0.0,Partly Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11499,A-924915,202,2,2020-01-30,2020-01-30,Glendale,Maricopa,AZ,85308,US,65.0,10.0,6.0,0.0,Mostly Cloudy,Day,False,True,Thursday,1,30,2020,Winter
11500,A-924916,241,3,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85009,US,69.0,10.0,10.0,0.0,Mostly Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11501,A-924917,201,3,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85009,US,69.0,10.0,10.0,0.0,Mostly Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11502,A-924918,201,2,2020-01-30,2020-01-30,Scottsdale,Maricopa,AZ,85251,US,69.0,10.0,10.0,0.0,Mostly Cloudy,Day,False,True,Thursday,1,30,2020,Winter
11503,A-924919,201,2,2020-01-30,2020-01-30,Glendale,Maricopa,AZ,85301,US,69.0,10.0,9.0,0.0,Partly Cloudy,Day,False,True,Thursday,1,30,2020,Winter
11504,A-924920,201,2,2020-01-30,2020-01-30,Scottsdale,Maricopa,AZ,85256,US,69.0,10.0,10.0,0.0,Mostly Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11506,A-924922,201,2,2020-01-30,2020-01-30,Glendale,Maricopa,AZ,85301,US,69.0,10.0,9.0,0.0,Partly Cloudy,Day,False,True,Thursday,1,30,2020,Winter
11507,A-924923,201,3,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85053,US,66.0,10.0,6.0,0.0,Partly Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11508,A-924924,201,3,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85009,US,69.0,10.0,9.0,0.0,Partly Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11509,A-924925,201,2,2020-01-30,2020-01-30,Scottsdale,Maricopa,AZ,85255,US,66.0,10.0,5.0,0.0,Fair,Day,False,False,Thursday,1,30,2020,Winter
11510,A-924926,201,2,2020-01-30,2020-01-30,Queen Creek,Maricopa,AZ,85142,US,66.0,10.0,7.0,0.0,Partly Cloudy,Day,False,True,Thursday,1,30,2020,Winter
11511,A-924927,201,2,2020-01-30,2020-01-30,Tempe,Maricopa,AZ,85281,US,69.0,10.0,9.0,0.0,Partly Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11513,A-924929,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85041,US,69.0,10.0,9.0,0.0,Partly Cloudy,Day,False,True,Thursday,1,30,2020,Winter
11514,A-924930,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85009,US,69.0,10.0,9.0,0.0,Partly Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11515,A-924931,201,2,2020-01-30,2020-01-30,Scottsdale,Maricopa,AZ,85259,US,66.0,10.0,5.0,0.0,Fair,Day,False,True,Thursday,1,30,2020,Winter
11516,A-924932,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85040,US,69.0,10.0,9.0,0.0,Partly Cloudy,Day,False,False,Thursday,1,30,2020,Winter
11517,A-924933,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85021,US,65.0,10.0,6.0,0.0,Partly Cloudy,Day,False,True,Thursday,1,30,2020,Winter
11518,A-924934,201,2,2020-01-30,2020-01-30,Scottsdale,Maricopa,AZ,85260,US,65.0,10.0,0.0,0.0,Partly Cloudy,Day,False,True,Thursday,1,30,2020,Winter
11520,A-924936,201,3,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85023,US,58.0,10.0,0.0,0.0,Fair,Night,False,False,Thursday,1,30,2020,Winter
11521,A-924937,201,2,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85027,US,58.0,10.0,0.0,0.0,Fair,Night,False,False,Thursday,1,30,2020,Winter
11523,A-924939,201,3,2020-01-30,2020-01-30,Phoenix,Maricopa,AZ,85015,US,63.0,10.0,5.0,0.0,Fair,Night,False,True,Thursday,1,30,2020,Winter
11525,A-927061,201,2,2020-01-31,2020-01-31,Buckeye,Maricopa,AZ,85326,US,59.0,10.0,8.0,0.0,Fair,Day,False,False,Friday,1,31,2020,Winter
11526,A-927062,201,2,2020-01-31,2020-01-31,Buckeye,Maricopa,AZ,85326,US,70.0,10.0,6.0,0.0,Fair,Day,False,False,Friday,1,31,2020,Winter
11527,A-927063,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85032,US,53.0,10.0,3.0,0.0,Fair,Night,False,True,Friday,1,31,2020,Winter
11528,A-927064,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85007,US,47.0,10.0,0.0,0.0,Fair,Night,False,True,Friday,1,31,2020,Winter
11529,A-927065,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85027,US,52.0,10.0,7.0,0.0,Fair,Night,False,False,Friday,1,31,2020,Winter
11530,A-927066,201,2,2020-01-31,2020-01-31,Tempe,Maricopa,AZ,85281,US,47.0,10.0,0.0,0.0,Fair,Night,False,False,Friday,1,31,2020,Winter
11531,A-927067,201,2,2020-01-31,2020-01-31,Tempe,Maricopa,AZ,85281,US,46.0,10.0,0.0,0.0,Fair,Night,False,False,Friday,1,31,2020,Winter
11532,A-927068,201,2,2020-01-31,2020-01-31,Tempe,Maricopa,AZ,85282,US,46.0,10.0,0.0,0.0,Fair,Night,False,False,Friday,1,31,2020,Winter
11534,A-927070,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85054,US,51.0,10.0,0.0,0.0,Fair,Night,False,False,Friday,1,31,2020,Winter
11535,A-927071,201,3,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85015,US,46.0,10.0,0.0,0.0,Fair,Night,False,False,Friday,1,31,2020,Winter
11538,A-927074,201,2,2020-01-31,2020-01-31,Mesa,Maricopa,AZ,85210,US,46.0,10.0,0.0,0.0,Fair,Night,False,False,Friday,1,31,2020,Winter
11539,A-927075,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85009,US,48.0,10.0,3.0,0.0,Fair,Day,False,False,Friday,1,31,2020,Winter
11540,A-927076,201,2,2020-01-31,2020-01-31,Tempe,Maricopa,AZ,85283,US,48.0,10.0,3.0,0.0,Fair,Day,False,False,Friday,1,31,2020,Winter
11541,A-927077,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85020,US,45.0,10.0,0.0,0.0,Fair,Day,False,False,Friday,1,31,2020,Winter
11544,A-927080,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85029,US,50.0,10.0,5.0,0.0,Fair,Day,True,False,Friday,1,31,2020,Winter
11547,A-927083,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85042,US,48.0,10.0,3.0,0.0,Fair,Day,False,True,Friday,1,31,2020,Winter
11548,A-927084,201,2,2020-01-31,2020-01-31,Tempe,Maricopa,AZ,85281,US,48.0,10.0,3.0,0.0,Fair,Day,False,False,Friday,1,31,2020,Winter
11549,A-927085,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85021,US,50.0,10.0,5.0,0.0,Fair,Day,False,True,Friday,1,31,2020,Winter
11550,A-927086,201,2,2020-01-31,2020-01-31,Mesa,Maricopa,AZ,85201,US,53.0,10.0,3.0,0.0,Fair,Day,False,False,Friday,1,31,2020,Winter
11551,A-927087,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85012,US,53.0,10.0,3.0,0.0,Fair,Day,False,True,Friday,1,31,2020,Winter
11552,A-927088,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85042,US,53.0,10.0,3.0,0.0,Fair,Day,True,False,Friday,1,31,2020,Winter
11553,A-927089,201,2,2020-01-31,2020-01-31,Paradise Valley,Maricopa,AZ,85253,US,51.0,10.0,3.0,0.0,Fair,Day,True,False,Friday,1,31,2020,Winter
11554,A-927090,201,2,2020-01-31,2020-01-31,Scottsdale,Maricopa,AZ,85254,US,51.0,10.0,3.0,0.0,Fair,Day,True,False,Friday,1,31,2020,Winter
11555,A-927091,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85086,US,51.0,10.0,0.0,0.0,Fair,Day,True,False,Friday,1,31,2020,Winter
11556,A-927092,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85051,US,51.0,10.0,0.0,0.0,Fair,Day,False,True,Friday,1,31,2020,Winter
11558,A-927094,201,2,2020-01-31,2020-01-31,Tempe,Maricopa,AZ,85284,US,59.0,10.0,6.0,0.0,Fair,Day,False,False,Friday,1,31,2020,Winter
11559,A-927095,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85040,US,59.0,10.0,6.0,0.0,Fair,Day,False,True,Friday,1,31,2020,Winter
11560,A-927096,201,2,2020-01-31,2020-01-31,Peoria,Maricopa,AZ,85345,US,59.0,10.0,0.0,0.0,Fair,Day,False,True,Friday,1,31,2020,Winter
11562,A-927098,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85021,US,64.0,10.0,0.0,0.0,Fair,Day,False,True,Friday,1,31,2020,Winter
11563,A-927099,201,2,2020-01-31,2020-01-31,Tempe,Maricopa,AZ,85281,US,62.0,10.0,3.0,0.0,Fair,Day,False,False,Friday,1,31,2020,Winter
11566,A-927102,201,2,2020-01-31,2020-01-31,Phoenix,Maricopa,AZ,85050,US,69.0,10.0,0.0,0.0,Fair,Day,False,False,Friday,1,31,2020,Winter
